"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-05","Toronto, Ontario","2021S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279334","26.5.1.1","8.7","","","","1"
"2025-06","Toronto, Ontario","2021S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279334","26.5.1.1","8.7","","","","1"
"2025-07","Toronto, Ontario","2021S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279334","26.5.1.1","8.9","","","","1"
"2025-08","Toronto, Ontario","2021S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279334","26.5.1.1","8.8","","","","1"
"2025-09","Toronto, Ontario","2021S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279334","26.5.1.1","8.8","","","","1"
"2025-10","Toronto, Ontario","2021S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279334","26.5.1.1","8.6","","","","1"
"2025-11","Toronto, Ontario","2021S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279334","26.5.1.1","8.2","","","","1"
"2025-12","Toronto, Ontario","2021S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279334","26.5.1.1","8.1","","","","1"
"2011-01","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","7.5","","","","1"
"2011-02","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","7.8","","","","1"
"2011-03","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","7.2","","","","1"
"2011-04","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.2","","","","1"
"2011-05","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","5.8","","","","1"
"2011-06","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","5.9","","","","1"
"2011-07","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.1","","","","1"
"2011-08","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.2","","","","1"
"2011-09","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.3","","","","1"
"2011-10","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.4","","","","1"
"2011-11","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.7","","","","1"
"2011-12","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.5","","","","1"
"2012-01","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.6","","","","1"
"2012-02","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.6","","","","1"
"2012-03","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.8","","","","1"
"2012-04","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.8","","","","1"
"2012-05","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","7.1","","","","1"
"2012-06","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","7.6","","","","1"
"2012-07","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","7.8","","","","1"
"2012-08","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","7.3","","","","1"
"2012-09","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.7","","","","1"
"2012-10","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.5","","","","1"
"2012-11","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.6","","","","1"
"2012-12","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.6","","","","1"
"2013-01","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.4","","","","1"
"2013-02","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.3","","","","1"
"2013-03","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.7","","","","1"
"2013-04","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.9","","","","1"
"2013-05","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.9","","","","1"
"2013-06","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.2","","","","1"
"2013-07","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.2","","","","1"
"2013-08","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.9","","","","1"
"2013-09","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","7.1","","","","1"
"2013-10","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","7.3","","","","1"
"2013-11","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.6","","","","1"
"2013-12","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.6","","","","1"
"2014-01","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.1","","","","1"
"2014-02","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.3","","","","1"
"2014-03","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.0","","","","1"
"2014-04","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.4","","","","1"
"2014-05","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.5","","","","1"
"2014-06","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.4","","","","1"
"2014-07","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","6.2","","","","1"
"2014-08","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","5.9","","","","1"
"2014-09","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","5.9","","","","1"
"2014-10","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","5.6","","","","1"
"2014-11","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","5.5","","","","1"
"2014-12","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","5.7","","","","1"
"2015-01","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","5.6","","","","1"
"2015-02","Hamilton, Ontario","2021S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643279390","27.5.1.1","5.5","","","","1"
